# Dizionario nomi di vino — formato: nome;produttore;regione
# Le righe che iniziano con # vengono ignorate.
# Seed iniziale: denominazioni italiane note + alcuni vini famosi.
# A ogni release puoi accodare i nomi confermati dal dizionario
# collaborativo (vedi supabase/dizionario-vini.sql) e alzare
# _assetVersion in lib/services/dictionary_service.dart.
Cantodoro;Feudo Arancio;Terre Siciliane
Cantodoro;Stemmari;Sicilia
Cantonovo Primitivo;Coppi;Puglia
Capalbio Vin Santo;Fattoria la Parrina;Toscana
Capanneto Chianti Colli Senesi Riserva;Vagnoni;Chianti Colli Senesi
Capannino;Castello del Terriccio;Toscana
Caparrone Cerasuolo d'Abruzzo;Contesa;Cerasuolo d'Abruzzo
Capatosta;Poggio Argentiera;Maremma Toscana
Capitano del Palio Dolcetto Monferrato;Cantine Povero;Asti
Capitel Croce;Anselmi;Verona
Capitel de Roari Amarone della Valpolicella Classico;Luigi Righetti;Amarone della Valpolicella Classico
Capitel de Roari Amarone della Valpolicella Corvina;Luigi Righetti;Amarone della Valpolicella
Capitel della Crosara Amarone della Valpolicella Classico;Montresor;Amarone della Valpolicella Classico
Capitel della Crosara Valpolicella Ripasso;Montresor;Valpolicella Ripasso
Capitel Fontana Recioto della Valpolicella Classico;Tedeschi;Veneto
Capitel Foscarino;Anselmi;Verona
Capitel Monte Olmi Amarone della Valpolicella Classico Riserva;Tedeschi;Valpolicella
Capitel Nicalò Valpolicella Superiore;Tedeschi;Valpolicella
Capitel San Rocco Valpolicella Ripasso Superiore;Tedeschi;Valpolicella Ripasso
Capitolo Uva di Troia;L'Antica Cantina;Puglia
Caplavur Nebbiolo d'Alba;Cascina del Pozzo;Nebbiolo d'Alba
Caplenga;Anzivino;Piemonte
Capo di Stato;Loredan Gasparini;Montello e Colli Asolani
Capo Martino;Jermann;Friuli-Venezia Giulia
Capoccia Ciliegiolo Maremma Toscana;Cantina Vignaioli del Morellino di Scansano;Maremma Toscana
Capotondo Chianti Classico;Castelvecchi;Chianti Classico
Capovolto Verdicchio dei Castelli di Jesi Classico Superiore;La Marca di San Michele;Marche
Cappellaccio Aglianico Riserva Castel del Monte;Rivera;Puglia
Cappellania Pigato Riviera Ligure di Ponente;Sancio;Liguria
Cappello di Prete Salento;Candido;Salento
Capriccio d’Autunno Rosso Novello;Cantina Sant'Andrea;Chianti
Capriccio Prosecco Extra Dry;Conte di Cavour;Prosecco
Capriforno Chianti Colli Senesi;Podere La Marronaia;San Gimignano
Caprigliano Lazio Sangiovese Merlot Rosso;Poggesco;Lazio
Capsico Rosso;Cantina Zaccagnini;Abruzzo
Capsula Viola Bianco Toscana;Santa Cristina;Toscana
Caractère Nebbiolo d'Alba;Francesco Scanavino;Piemonte
Carafa Prosecco Treviso;Astoria;Veneto
Caramia Salice Salentino;Cantele;Salice Salentino
Caramino;Dessilani Luigi e Figlio;Piemonte
Carandelle Sangiovese Maremma Toscana;Podere San Cristoforo;Maremma Toscana
Carano;Baron Di Pauli;Trentino
Caranti Barbera d'Asti Superiore;Cascina Garitina;Piemonte
Carapace Montefalco Sagrantino;Tenuta Castelbuono;Umbria
Carat;Bressan;Friuli-Venezia Giulia
Carato Venusio Aglianico del Vulture;Venosa;Aglianico del Vulture
Carato Vernaccia di San Gimignano;Sono Montenidoli;Vernaccia di San Gimignano
Carbio Rosso Superiore;Cantina dei Colli Amerini;Umbria
Carcava de'Corvi Piedirosso;Michele Romano;Campania
Cardellino Chardonnay;Elena Walch;Südtirol-Alto Adige
Cardinal Bonaccorso;Santa Cassella;Marche
Cardinale Teroldego;Barone de Cles;Trentino-Alto Adige
Carduni Petit Verdot;Baglio di Pianetto;Terre Siciliane
Carema Riserva;Nebbiolo di Carema;Piemonte
Cari Lentozzi Pinot Grigio delle Venezie;Villa Degli Olmi;Delle Venezie
Cari Lentozzi Sangiovese Puglia;Villa Degli Olmi;Puglia
Carjcanti Bianco;Gulfi;Terre Siciliane
Carlo Gancia Cuvée Platinum Metodo Classico Brut;Gancia;Asti
Carlo Scala Primitivo di Manduria;Conte di Campiano;Primitivo di Manduria
Carlotta Barbera d'Asti Superiore;Arbiola;Barbera d'Asti
Carlòt Barbera d'Alba;Gian Piero Marrone;Langhe
Carmenere Riserva Colli Berici Oratorio Di San Lorenzo;Inama Azienda Agricola;Colli Berici
Carmenero;Ca' del Bosco;Lombardia
Carmenos;La Cappuccina;Veneto
Carmenérè Piu;Inama Azienda Agricola;Soave Classico
Carmenérè;Cecchetto Giorgio;Veneto
Carmignano Riserva Trefiano;Capezzana;Carmignano
Carmignano Riserva;Piaggia;Carmignano
Carmignano Villa di Capezzana;Capezzana;Carmignano
Carniga Soave Classico;Cantina del Castello;Soave Classico
Carolus Bianco;Cantalupo;Piemonte
Caroso Montepulciano d'Abruzzo Riserva;Citra;Abruzzo
Carricante Metodo Classico Brut;Planeta;Terre Siciliane
Carrubo Primitivo di Manduria;Tormaresca;Primitivo di Manduria
Cartacanta;Azienda Biologica Basile;Montecucco
Cartagho;Mandrarossa;Sicilia
Cartizze Valdobbiadene;Andreola;Veneto
Cartizze;Mionetto;Veneto
Carèt Langhe Rosso;Borgo Lame;Asti
Casa Belfi Bianco;Albino Armani;Delle Venezie
Casa Belfi Colfòndo Anfora;Albino Armani;Verona
Casa Belfi Colfòndo Prosecco;Albino Armani;Prosecco
Casa Belfi Colfòndo Raboso;Albino Armani;Verona
Casa Belfi Naturalmente Frizzante Rosso;Albino Armani;Verona
Casa Belfi Naturalmente Frizzante;Albino Armani;Verona
Casa Belfi Rosso;Albino Armani;Delle Venezie
Casa Boschino Toscana;San Fabiano Calcinaia;Toscana
Casa Conforto Chianti Superiore;La Vialla;Chianti
Casa dei Bepi Amarone della Valpolicella Classico;Viviani;Valpolicella
Casa dei Farive Cuvée Brut Bianco;Cantine Vedova;Conegliano-Valdobbiadene Prosecco
Casa dei Farive Prosecco Brut;Cantine Vedova;Prosecco
Casa dei Farive Valdobbiadene Prosecco Superiore Brut;Cantine Vedova;Conegliano-Valdobbiadene Prosecco
Casa delle Colonne Brut;Fratelli Berlucchi;Lombardia
Casa di Malia Prosecco (Organic);Botter;Prosecco
Casa e Chiesa;Lenzini;Toscana
Casa Giona Amarone della Valpolicella;SalvaTerra;Amarone della Valpolicella
Casa Giona Prosecco Extra Dry;SalvaTerra;Verona
Casa La Gatta Valtellina Superiore;Triacca;Valtellina Superiore
Casa Lola Albana Passito;Tre Monti;Emilia-Romagna
Casa Lupo Amarone della Valpolicella;Paladin;Amarone della Valpolicella
Casa Montori Cerasuolo d’Abruzzo;Camillo Montori;Abruzzo
Casa Scarpa Barbera d'Asti;Scarpa;Barbera d'Asti
Casa Vasari Valdichiana Toscana Rosso;Tipici dell'Aretino;Toscana
Casa Vittorino Prosecco Millesimato;Astoria;Veneto
Casa' Langhe Favorita;Gianni Gagliardo;Langhe
Casaglia Colorino;Marchesi Pancrazi;Toscana
Casal di Serra Vecchie Vigne Verdicchio dei Castelli di Jesi Classico Superiore;Umani Ronchi;Verdicchio dei Castelli di Jesi
Casal di Serra Verdicchio dei Castelli di Jesi Classico Superiore;Umani Ronchi;Marche
Casale del Bosco Brunello di Montalcino;Tenute Silvio Nardi;Toscana
Casale del Bosco Rosso di Montalcino;Tenute Silvio Nardi;Rosso di Montalcino
Casale Vecchio Fantini Pecorino Terre di Chieti;Farnese;Terre di Chieti
Casalferro;Ricasoli;Toscana
Casali Godia Verduzzo Friulano;Livon;Friuli-Venezia Giulia
Casalj Catarratto Sicilia;Tenuta Rapitalà;Terre Siciliane
Casalone Munsret Bianco;Lu Monferrato;Monferrato
Casalone;Casali di Bibbiano;Toscana
Casalvento Chianti Classico Riserva;Livernano;Chianti Classico
Casalvento Chianti Classico;Livernano;Chianti
Casamatta Toscana Rosso;Bibi Graetz;Toscana
Casanova Cerasuolo d'Abruzzo;Barone Cornacchia;Abruzzo
Casanova Il Puro Chianti Classico Gran Selezione;Volpaia;Toscana
Casanova Pinot Nero;Castello di Spessa;Friuli-Venezia Giulia
Casanuova di Nittardi Chianti Classico;Nittardi;Chianti Classico
Casanuova Vernaccia di San Gimignano;Fontaleoni;Vernaccia di San Gimignano
Casara Roveri Cabernet Colli Berici;Dal Maso;Veneto
Casara Roveri Merlot Colli Berici;Dal Maso;Veneto
Casara Roveri Sauvignon Colli Berici;Dal Maso;Colli Berici
Casarito Moscato d'Asti;Acquesi;Moscato d'Asti
Casasole Orvieto Classico Amabile;Santa Cristina;Orvieto
Cascina Bianca Langhe Dolcetto;Cascina Bianca;Langhe
Cascina Bordino Barbaresco;Tenuta Carretta;Barbaresco
Cascina Bricco del Sole;Icardi;Piemonte
Cascina Ciaramel Dogliani;P.G. Mascarello;Piemonte
Cascina dei Maschi Dolcetto d'Alba;Le Vigne di Cà Nova;Dolcetto d'Alba
Cascinotto Nebbiolo d'Alba;Claudio Alario;Nebbiolo d'Alba
Case Basse Sangiovese Toscana;Soldera;Brunello di Montalcino
Case Nere Barolo;Casetta;Barolo
Case Via Pinot Nero;Fontodi;Colli della Toscana Centrale
Case Via Syrah;Fontodi;Colli della Toscana Centrale
Casetta Belvedere Colli Bolognesi Frizzante Pignoletto;Vezzalini Francesco-Casetta Belvedere;Emilia-Romagna
Casetta Valdadige Terradeiforti Foja Tonda;Albino Armani;Verona
Casette Foscarin;Monte Tondo;Veneto
Cashmere Gewürztraminer Passito;Elena Walch;Trentino-Alto Adige
Casilir Prosecco Treviso;Andreola;Prosecco
Casino delle Vie;Tenuta Il Palagio;Toscana
Casino Murri 14 Pecorino;San Giacomo;Abruzzo
Casone Rosso;Poggio Al Casone;Toscana
Casot di Mainera Piemonte Barbera;Bava;Piemonte
Cassiano;Manincor;Trentino-Alto Adige
Cassio Dione;Candido;Puglia
Castagnassa Barbera d'Asti Superiore;Post dal Vin;Barbera d'Asti
Castagnino Syrah;Fabrizio Dionisio;Cortona
Castaroto Rosso del Veronese;Vaona;Rosso Veronese
Castel Amarone della Valpolicella Classico;Roberto Mazzi;Valpolicella
Castel del Mago Pinot-Chardonnay Piemonte Brut;Vinchio-Vaglio Serra;Piemonte
Castel Del Mago Spumante Extra Dry Rosè;Vinchio-Vaglio Serra;Piemonte
Castel del Monte Bolonero;Torrevento;Castel del Monte
Castel del Monte Pezzapiana;Torrevento;Castel del Monte
Castel Del Monte Riserva Vigna Pedale;Torrevento;Castel del Monte
Castel Del Monte Rosso;Torrevento;Castel del Monte
Castel del Monte Rosé;Rivera;Castel del Monte
Castel del Monte Trentangeli Rosso;Tormaresca;Castel del Monte
Castel Firmian Chardonnay Trentino;Mezzacorona;Trentino
Castel Firmian Marzemino Superiore;Mezzacorona;Trentino
Castel Firmian Marzemino Trentino;Mezzacorona;Trentino
Castel Firmian Pinot Grigio Riserva;Mezzacorona;Trentino
Castel Firmian Pinot Grigio Trentino;Mezzacorona;Trentino
Castel Firmian Riserva Teroldego Rotaliano;Mezzacorona;Teroldego Rotaliano
Castel Firmian Teroldego Rotaliano Superiore Riserva;Mezzacorona;Trentino
Castel Firmian Teroldego Rotaliano;Mezzacorona;Teroldego Rotaliano
Castel Firmian Traminer Aromatico;Mezzacorona;Trentino
Castel Novo Bardolino;Cantina di Castelnuovo del Garda;Bardolino
Castel Novo Custoza;Cantina di Castelnuovo del Garda;Veneto
Castel San Pietro Valpolicella;Montresor;Valpolicella
Castel Verdino Riserva Montepulciano d’Abruzzo;Casal Bordino;Abruzzo
Castelcerino Soave Superiore Classico;Rocca Sveva;Soave
Castelgaro Brachetto d'Acqui;Bersano;Brachetto d'Acqui
Castelgreve Chianti Classico Riserva;Castelli del Grevepesa;Chianti Classico
Castelgreve Chianti Classico;Castelli del Grevepesa;Chianti Classico
Castelgreve Novello Toscano;Castelli del Grevepesa;Toscana
Castelgreve Vernaccia di San Gimignano;Castelli del Grevepesa;Vernaccia di San Gimignano
Castelgreve Vin Santo del Chianti Classico;Castelli del Grevepesa;Vin Santo del Chianti Classico
Castelia Vitis Barbera d'Asti;Berteletti;Barbera d'Asti
Castellania;Marina Coppi;Piemonte
Castellero Barolo;Barale Fratelli;Barolo
Castellero Nebbiolo;Il Cascinone;Piemonte
Castelletto Barolo;Gigi Rosso;Barolo
Castelli di Severino Sangiovese-Cabernet;Teanum;Puglia
Castelli Romani Bianco;Cantine Silvestri;Castelli Romani
Castelli Romani Bianco;Carrettiere;Castelli Romani
Castelli Romani Bianco;Feudi del Sole;Lazio
Castelli Romani Bianco;Gran Picco;Castelli Romani
Castelli Romani Collection Bianco;Giordano;Piemonte
Castelli Romani Collection Rosso;Giordano;Piemonte
Castelli Romani Frizzante;Gotto d'Oro;Lazio
Castelli Romani Rosato;Poletti;Emilia-Romagna
Castelli Romani Rosso;Andreassi;Castelli Romani
Castelli Romani Rosso;Cantina Villafranca;Lazio
Castelli Romani Rosso;Cantine Silvestri;Castelli Romani
Castelli Romani Rosso;Carrettiere;Castelli Romani
Castelli Romani Rosso;Ciccariello;Valpolicella
Castelli Romani Rosso;Feudi del Sole;Castelli Romani
Castelli Romani Rosso;Fontana di Papa;Lazio
Castelli Romani Rosso;Gotto d'Oro;Lazio
Castelli Romani Rosso;Gran Picco;Castelli Romani
Castellinaldo Barbera d'Alba;Marsaglia;Barbera d'Alba
Castellinaldo Barbera d'Alba;Teo Costa;Barbera d'Alba
Castelline;Costaripa;Ronchi di Brescia
Castello Chardonnay Piemonte;Castello di Gabiano;Piemonte
Castello del Terriccio;Castello del Terriccio;Toscana
Castello della Sala Bramìto Chardonnay;Antinori;Umbria
Castello della Sala Cervaro della Sala;Antinori;Toscana
Castello della Sala Conte della Vipera;Antinori;Toscana
Castello della Sala Muffato della Sala;Antinori;Toscana
Castello della Sala Pinot Nero;Antinori;Toscana
Castello della Sala San Giovanni della Sala Classico Superiore;Antinori;Orvieto
Castello di Brolio Gran Selezione Chianti Classico;Ricasoli;Chianti Classico
Castello di Brolio Vin Santo del Chianti Classico;Ricasoli;Vin Santo del Chianti Classico
Castello di Brolio;Ricasoli;Chianti Classico
Castello di Canelli Grappa di Nebbiolo da Barolo;Gancia;Asti
Castello di Canelli Moscato d'Asti;Tenute dei Vallarino;Piemonte
Castello di Montepo Morellino di Scansano;Jacopo Biondi Santi;Toscana
Castello di Montepo Riserva Morellino di Scansano;Jacopo Biondi Santi;Toscana
Castello di Montozzi Valdarno di Sopra Sangiovese Riserva;Migliarina Montozzi;Toscana
Castello di Poppiano Camposegreto Viognier;Conte Ferdinando Guicciardini;Toscana
Castello di Poppiano Chianti Colli Fiorentini Riserva;Conte Ferdinando Guicciardini;Chianti Colli Fiorentini
Castello di Poppiano Il Cortile Chianti Colli Fiorentini;Conte Ferdinando Guicciardini;Chianti Colli Fiorentini
Castello di Poppiano Syrah;Conte Ferdinando Guicciardini;Toscana
Castello di Poppiano Tricorno;Conte Ferdinando Guicciardini;Toscana
Castello di Poppiano Vin Santo della Torre Grande;Conte Ferdinando Guicciardini;Vin Santo
Castello di Porcia Lison Pramaggiore Cabernet Franc;Principi di Porcia;Friuli-Venezia Giulia
Castello di Porcia Refosco dal Penduncolo Rosso;Principi di Porcia;Friuli-Venezia Giulia
Castello di Porcia Traminer Aromatico;Principi di Porcia;Friuli-Venezia Giulia
Castello di Porcia Verduzzo Friulano Amabile;Principi di Porcia;Friuli-Venezia Giulia
Castello di Rapale Chianti Riserva;Giacomo Marengo;Chianti
Castello Svevo Bianco;G. Milazzo;Terre Siciliane
Castello Svevo Rosso;G. Milazzo;Terre Siciliane
Castell’Arquato Gutturnio Superiore;Cantine Casabella;Emilia-Romagna
Castelmare Amarone della Valpolicella Classico;Cantina Valpolicella Negrar;Amarone della Valpolicella Classico
CastelMare Prosecco Organic Rosé Extra Dry;Cantina Valpolicella Negrar;Prosecco
Castelmare Valpolicella Ripasso Superiore;Cantina Valpolicella Negrar;Valpolicella Ripasso
Castelnuovo Custoza;Cecilia Beretta;Bianco di Custoza
Castelverde Verdicchio;Conte Leopardi;Marche
Castiglione Falletto Barolo;Elio Filippino;Piemonte
Castiglione Falletto Barolo;Traguardo;Barolo
Castillo Guerrieri;Guerrieri Rizzardi;Veneto
Castlé Barbera d'Alba;Barale Fratelli;Barolo
Castro di San Silvestro Rosso Conero;Marchetti;Rosso Conero
Castrum Passerina;Il Crinale;Marche
Castèl Millesimato Valdobbiadene Prosecco Superiore Extra Dry;Merotto;Conegliano-Valdobbiadene Prosecco
Casòn Hirschprunn Contest;Alois Lageder;Südtirol-Alto Adige
Casòn Hirschprunn Pinot Grigio;Alois Lageder;Trentino-Alto Adige
Casòn Hirschprunn Rosso;Alois Lageder;Südtirol-Alto Adige
Catarratto del Masso;Feudo Montoni;Sicilia
Catarratto Terre Siciliane Terre Di Ginestra;Calatrasi;Terre Siciliane
Catarratto-Chardonnay Sicilia;Tenuta Rapitalà;Terre Siciliane
Catarratto-Chardonnay;Barone Montalto;Terre Siciliane
Catarratto-Chardonnay;Principe di Corleone;Terre Siciliane
Catarratto-Fiano;Isola;Sicilia
Catarratto-Pinot Grigio;Boccantino;Abruzzo
Catarratto-Pinot Grigio;L'Auratae;Terre Siciliane
Catarratto-Pinot Grigio;Purato;Terre Siciliane
Catarratto-Zibibbo;Crudo;Terre Siciliane
Catarratto;Baglio di Pianetto;Terre Siciliane
Catarratto;Barone di Bernaj;Terre Siciliane
Catarratto;Barraco;Terre Siciliane
Catarratto;Bosco Falconeria;Terre Siciliane
Catarratto;Bromeus;Terre Siciliane
Catarratto;Ca' di Ponti;Terre Siciliane
Catarratto;Cusumano;Sicilia
Catarratto;Ferreri;Terre Siciliane
Catarratto;Feudi Branciforti dei Bordonaro;Terre Siciliane
Catarratto;Il Pioppo;Sicilia
Catarratto;Musìta;Sicilia
Catarratto;Porta del Vento;Terre Siciliane
Catarratto;Spadafora;Terre Siciliane
Catarratto;Tenute Orestiadi;Terre Siciliane
Catarratto;Trerrè;Monreale
Catavela Bianco;Denavolo Rivergaro;Emilia-Romagna
Caterina Pas Dosé Millesimato Rosé;Azienda Agricola Cavaliera;Emilia-Romagna
Catulliano Lugana;Pratello;Lombardia
Catullo Valpolicella Ripasso Classico Superiore;Bertani;Valpolicella Ripasso Classico
Catullo;Bertani;Amarone della Valpolicella
Caudium Aglianico;Masseria Frattasi;Campania
Cavalcante Sangiovese di Toscana;Baroncini;Toscana
Cavanera Rovo delle Coturnie Etna Rosso;Firriato;Etna
Cavanna;Luigi Giordano;Piemonte
Caveja Sangiovese;Conte Zardi;Emilia-Romagna
Cavezzo Pinot Bianco;Livon;Friuli-Venezia Giulia
Cavolo Amarone della Valpolicella;Brigaldara;Valpolicella
Cayega Roero Arneis;Tenuta Carretta;Roero
Ca’ del Merlo Rosso Veneto;Quintarelli Giuseppe;Veneto
Ca’ di Maggio Gavi del Comune di Gavi;Santa Seraffa;Gavi
CDC Rosso;Baglio del Cristo di Campobello;Terre Siciliane
Cecapecore Ramato Pinot Grigio;Favaroni;Umbria
Cecco Sodo Bolgheri;Tenuta Argentiera;Toscana
Cecelia Pinot Grigio;Borgo M;Friuli-Venezia Giulia
Cecilia B. Vino Spumante Bianco;Cecilia Beretta;Verona
Cecu d'la Biunda Roero Arneis;Monchiero Carbone;Roero
Cecubo;Villa Matilde;Campania
Celestiale Pecorino;Casale Vitali;Marche
Celibe Montepulciano d'Abruzzo Colline Teramane Riserva;Strappelli;Montepulciano d'Abruzzo Colline Teramane
Celita Sangiovese di Romagna Superiore;Poderi dal Nespoli;Emilia-Romagna
Cellarius Franciacorta Brut;Guido Berlucchi;Franciacorta
Celliere Chianti Colli Senesi;Senesi Aretini;Toscana
Cellole Gran Selezione Chianti Classico;San Fabiano Calcinaia;Toscana
Celsus Chianti;Trambusti;Chianti
Celsus Colli di Luni Vermentino;La Colombiera;Liguria
Celsus Sangiovese di Toscana;Trambusti;Toscana
Celĕber Asolo Prosecco Superiore Extra Brut;Dal Bello;Veneto
Cembali Nero d'Avola;Baglio di Pianetto;Terre Siciliane
Cenaja Vermentino;Torre a Cenaia;Toscana
Ceneo;Begnardi;Montecucco
CeniPrimo Gran Selezione Chianti Classico;Ricasoli;Chianti Classico
Cenobio Salice Salentino;Cantele;Salice Salentino
Cent' Are Bianco;Duca di Castelmonte;Terre Siciliane
Cent' Are Nero d'Avola;Duca di Castelmonte;Terre Siciliane
Cent'Anni;Sartori di Verona;Verona
Cent'Are Nero d'Avola;Cantine Pellegrino;Terre Siciliane
Centa Cabernet-Merlot;Gert Pomella;Trentino-Alto Adige
Centenario Lambrusco Grasparossa di Castelvetro Amabile;Cleto Chiarli;Modena
Centenero Amarone della Valpolicella;Cielo e Terra;Veneto
Centine Bianco;Banfi;Toscana
Centine Rosso;Banfi;Toscana
Centine Rosé;Banfi;Toscana
Centive Moscato d'Asti;Olim Bauda;Moscato d'Asti
Cento Uve;Giribaldi;Langhe
Cento X Cento Appassimento Primitivo;Santi Nobile;Puglia
Centobricchi Barbera d'Alba Superiore;Mauro Sebaste;Piemonte
Centorosé Spumante Brut Metodo Charmat;Spinetta;Emilia-Romagna
Cepparello Red;Isole e Olena;Toscana
Ceppeto Chianti Classico;Mannucci Droandi;Chianti Classico
Ceppi Storici Barbera d'Asti;Araldica;Piemonte
Cerano Cerasuolo d'Abruzzo Superiore;Italo Pietrantonj;Abruzzo
Cerasco Barolo;Tenuta del Principe;Barolo
Cerasum Nebbiolo Rosé;Caven;Lombardia
Cerasuolo d'Abruzzo Bio;Valori;Abruzzo
Cerasuolo d'Abruzzo Campirosa;Illuminati;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Farneto Valley;Farnese;Abruzzo
Cerasuolo d'Abruzzo Rosato;Terra d'Aligi;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Rosé (Tralcetto);Cantina Zaccagnini;Abruzzo
Cerasuolo d'Abruzzo Rosé (Unico);Tenuta Ulisse;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Rosé;Boccantino;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Rosé;Emidio Pepe;Abruzzo
Cerasuolo d'Abruzzo Rosé;Feudo Antico;Abruzzo
Cerasuolo d'Abruzzo Rosé;Il Feuduccio;Abruzzo
Cerasuolo d'Abruzzo Rosé;Strappelli;Abruzzo
Cerasuolo d'Abruzzo Rosé;Valle Martello;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Sitàra;Illuminati;Controguerra
Cerasuolo d'Abruzzo Superiore;Antica Tenuta Pietramore;Terre di Chieti
Cerasuolo d'Abruzzo Superiore;Binomio;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Superiore;Bosco;Abruzzo
Cerasuolo d'Abruzzo Superiore;De Angelis Corvi;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo Superiore;Praesidium;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Amorotti;Abruzzo
Cerasuolo d'Abruzzo;Buccicatino;Abruzzo
Cerasuolo D'Abruzzo;Caldora;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Cantina Miglianico;Abruzzo
Cerasuolo d'Abruzzo;Cantina Tollo;Abruzzo
Cerasuolo d'Abruzzo;Cerulli Spinozzi;Abruzzo
Cerasuolo d'Abruzzo;Chiaravita;Abruzzo
Cerasuolo d'Abruzzo;Cirelli;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Citra;Abruzzo
Cerasuolo d'Abruzzo;Colle Trotta Q 500;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Collefrisio;Abruzzo
Cerasuolo d'Abruzzo;Filari;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Fontamara;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;La Valentina;Abruzzo
Cerasuolo d'Abruzzo;Lepore;Abruzzo
Cerasuolo d'Abruzzo;Mulasco;Trebbiano d'Abruzzo
Cerasuolo d'Abruzzo;Praesidium;Abruzzo
Cerasuolo d'Abruzzo;Rosarubra;Abruzzo
Cerasuolo d'Abruzzo;Senza Tempo;Abruzzo
Cerasuolo d'Abruzzo;Tenuta Secolo IX;Abruzzo
Cerasuolo d'Abruzzo;Tenuta Tre Gemme;Abruzzo
Cerasuolo d'Abruzzo;Terzini;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Valle Reale;Cerasuolo d'Abruzzo
Cerasuolo d'Abruzzo;Valori;Abruzzo
Cerasuolo d'Abruzzo;Vialoni;Salento
Cerasuolo d'Abruzzo;Villamedoro;Abruzzo
Cerasuolo di Vittoria 6 Sesta;Valle dell'Acate;Terre Siciliane
Cerasuolo di Vittoria Classico;Avide;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Corte Ibla;Terre Siciliane
Cerasuolo di Vittoria Classico;COS;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Gulfi;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Maggio Vini;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Melovivo;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Poggio di Bortolone;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Santa Tresa;Cerasuolo di Vittoria
Cerasuolo di Vittoria Classico;Valle dell'Acate;Cerasuolo di Vittoria
Cerasuolo di Vittoria;Avide;Terre Siciliane
Cerasuolo di Vittoria;Baglio Luce;Cerasuolo di Vittoria
